Order_ID,Order_Date,Region,State,Segment,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Month,Year,Profit_Margin_Percent
ORD-00887,2025-02-01,Central,Chhattisgarh,Home Office,Technology,Accessories,8,5535.34,0.0,44282.74,6735.92,2025-02,2025,15.21
ORD-00888,2025-07-04,West,Gujarat,Consumer,Office Supplies,Storage,6,3389.44,0.0,20336.63,5311.74,2025-07,2025,26.12
ORD-00889,2025-06-07,North,Uttar Pradesh,Consumer,Furniture,Bookcases,8,13668.24,0.0,109345.89,23153.53,2025-06,2025,21.17
ORD-00890,2025-04-05,South,Andhra Pradesh,Corporate,Technology,Phones,2,24346.88,0.05,46259.08,9110.37,2025-04,2025,19.69
ORD-00891,2025-07-19,North,Delhi,Consumer,Office Supplies,Binders,6,532.69,0.0,3196.13,965.02,2025-07,2025,30.19
ORD-00892,2025-01-31,Central,Chhattisgarh,Consumer,Furniture,Bookcases,2,11271.52,0.2,18034.44,3019.24,2025-01,2025,16.74
ORD-00893,2025-10-27,North,Uttar Pradesh,Consumer,Office Supplies,Binders,8,337.51,0.1,2430.1,422.29,2025-10,2025,17.38
ORD-00894,2025-03-16,Central,Madhya Pradesh,Consumer,Technology,Accessories,1,2671.71,0.1,2404.54,626.69,2025-03,2025,26.06
ORD-00895,2025-02-10,Central,Madhya Pradesh,Consumer,Office Supplies,Binders,7,685.57,0.0,4799.02,694.99,2025-02,2025,14.48
ORD-00896,2025-08-03,South,Telangana,Home Office,Technology,Accessories,8,5620.62,0.0,44964.98,13396.99,2025-08,2025,29.79
ORD-00897,2025-08-08,Central,Chhattisgarh,Consumer,Office Supplies,Storage,6,2788.63,0.0,16731.8,2544.96,2025-08,2025,15.21
ORD-00898,2025-04-10,South,Karnataka,Consumer,Office Supplies,Paper,1,283.91,0.1,255.52,49.25,2025-04,2025,19.27
ORD-00899,2025-11-13,West,Gujarat,Consumer,Office Supplies,Binders,7,201.64,0.0,1411.5,39.92,2025-11,2025,2.83
ORD-00900,2025-02-23,East,West Bengal,Consumer,Furniture,Bookcases,8,8573.15,0.0,68585.21,18983.18,2025-02,2025,27.68
ORD-00901,2025-11-15,North,Punjab,Consumer,Office Supplies,Binders,6,407.89,0.0,2447.31,495.0,2025-11,2025,20.23
ORD-00902,2025-05-29,South,Karnataka,Corporate,Furniture,Chairs,6,4449.72,0.0,26698.33,7266.23,2025-05,2025,27.22
ORD-00903,2025-03-17,South,Karnataka,Corporate,Office Supplies,Storage,1,4009.92,0.0,4009.92,881.92,2025-03,2025,21.99
ORD-00904,2025-01-16,West,Gujarat,Consumer,Technology,Laptops,3,65237.95,0.05,185928.15,38644.22,2025-01,2025,20.78
ORD-00905,2025-02-10,East,West Bengal,Corporate,Technology,Laptops,6,53840.48,0.1,290738.57,87419.29,2025-02,2025,30.07
ORD-00906,2025-04-12,North,Uttar Pradesh,Consumer,Technology,Phones,2,20588.43,0.05,39118.01,9625.25,2025-04,2025,24.61
ORD-00907,2025-09-09,South,Andhra Pradesh,Consumer,Office Supplies,Paper,8,132.01,0.0,1056.08,257.21,2025-09,2025,24.36
ORD-00908,2025-07-15,West,Maharashtra,Home Office,Furniture,Tables,6,16419.5,0.0,98517.02,17942.87,2025-07,2025,18.21
ORD-00909,2025-11-19,West,Gujarat,Consumer,Technology,Accessories,2,3201.97,0.0,6403.94,841.92,2025-11,2025,13.15
ORD-00910,2025-10-12,South,Tamil Nadu,Consumer,Furniture,Chairs,6,4985.39,0.0,29912.36,6032.79,2025-10,2025,20.17
ORD-00911,2025-07-22,West,Gujarat,Consumer,Technology,Accessories,2,4414.85,0.1,7946.73,1101.03,2025-07,2025,13.86
ORD-00912,2025-01-14,East,Odisha,Corporate,Technology,Accessories,1,1747.17,0.0,1747.17,469.25,2025-01,2025,26.86
ORD-00913,2025-10-24,East,West Bengal,Consumer,Furniture,Bookcases,6,8966.64,0.0,53799.86,10220.24,2025-10,2025,19.0
ORD-00914,2025-06-13,North,Haryana,Home Office,Technology,Accessories,2,3380.34,0.1,6084.61,1245.75,2025-06,2025,20.47
ORD-00915,2025-05-05,East,West Bengal,Consumer,Furniture,Bookcases,4,13997.87,0.05,53191.92,11000.9,2025-05,2025,20.68
ORD-00916,2025-06-08,South,Tamil Nadu,Home Office,Furniture,Chairs,3,7587.33,0.0,22761.99,3826.04,2025-06,2025,16.81
ORD-00917,2025-10-09,East,Odisha,Home Office,Furniture,Chairs,8,2631.31,0.2,16840.39,4804.59,2025-10,2025,28.53
ORD-00918,2025-02-11,Central,Chhattisgarh,Home Office,Furniture,Chairs,3,3980.67,0.0,11942.02,2667.88,2025-02,2025,22.34
ORD-00919,2025-08-03,North,Delhi,Corporate,Furniture,Tables,7,15735.55,0.0,110148.84,26801.15,2025-08,2025,24.33
ORD-00920,2025-06-05,East,Odisha,Home Office,Technology,Accessories,3,3173.02,0.15,8091.2,1455.02,2025-06,2025,17.98
ORD-00921,2025-07-05,South,Andhra Pradesh,Consumer,Office Supplies,Paper,1,548.2,0.05,520.79,103.34,2025-07,2025,19.84
ORD-00922,2025-06-02,North,Uttar Pradesh,Home Office,Technology,Phones,4,12663.13,0.0,50652.51,14569.44,2025-06,2025,28.76
ORD-00923,2025-03-30,South,Tamil Nadu,Corporate,Furniture,Bookcases,2,5439.22,0.2,8702.76,1803.68,2025-03,2025,20.73
ORD-00924,2025-11-25,North,Punjab,Consumer,Office Supplies,Storage,8,2656.69,0.05,20190.85,3342.34,2025-11,2025,16.55
ORD-00925,2025-03-07,North,Punjab,Consumer,Furniture,Chairs,8,11306.62,0.0,90452.92,26106.7,2025-03,2025,28.86
ORD-00926,2025-09-27,South,Karnataka,Corporate,Furniture,Tables,8,5047.01,0.0,40376.11,12023.1,2025-09,2025,29.78
ORD-00927,2025-10-11,Central,Madhya Pradesh,Home Office,Office Supplies,Storage,1,5125.27,0.0,5125.27,989.23,2025-10,2025,19.3
ORD-00928,2025-04-06,East,Bihar,Consumer,Office Supplies,Storage,2,4315.09,0.05,8198.68,2431.65,2025-04,2025,29.66
ORD-00929,2025-06-07,South,Tamil Nadu,Consumer,Office Supplies,Storage,6,3673.74,0.0,22042.45,6456.13,2025-06,2025,29.29
ORD-00930,2025-10-31,North,Delhi,Consumer,Office Supplies,Storage,5,3217.08,0.05,15281.11,3232.09,2025-10,2025,21.15
ORD-00931,2025-06-18,North,Haryana,Consumer,Technology,Laptops,3,49275.45,0.05,140435.03,21614.58,2025-06,2025,15.39
ORD-00932,2025-07-12,North,Uttar Pradesh,Corporate,Technology,Accessories,2,4574.5,0.0,9148.99,2444.51,2025-07,2025,26.72
ORD-00933,2025-12-14,North,Delhi,Consumer,Technology,Laptops,2,78358.98,0.0,156717.96,36130.06,2025-12,2025,23.05
ORD-00934,2025-03-03,North,Uttar Pradesh,Consumer,Technology,Phones,5,24911.97,0.05,118331.86,32820.34,2025-03,2025,27.74
ORD-00935,2025-04-28,South,Telangana,Corporate,Technology,Accessories,3,2087.11,0.15,5322.14,1319.95,2025-04,2025,24.8
ORD-00936,2025-11-05,East,Bihar,Corporate,Technology,Laptops,7,89674.71,0.0,627722.97,112989.06,2025-11,2025,18.0
ORD-00937,2025-02-15,North,Haryana,Home Office,Office Supplies,Binders,6,150.18,0.15,765.9,206.3,2025-02,2025,26.94
ORD-00938,2025-07-02,East,West Bengal,Consumer,Furniture,Tables,7,8844.67,0.15,52625.79,6797.91,2025-07,2025,12.92
ORD-00939,2025-06-11,Central,Chhattisgarh,Consumer,Furniture,Chairs,4,4460.67,0.0,17842.7,2254.75,2025-06,2025,12.64
ORD-00940,2025-09-08,South,Andhra Pradesh,Corporate,Office Supplies,Binders,3,873.29,0.0,2619.88,424.45,2025-09,2025,16.2
ORD-00941,2025-04-05,West,Rajasthan,Corporate,Furniture,Chairs,1,5434.22,0.15,4619.09,738.71,2025-04,2025,15.99
ORD-00942,2025-04-22,North,Haryana,Home Office,Technology,Accessories,8,1119.91,0.0,8959.31,2686.64,2025-04,2025,29.99
ORD-00943,2025-10-11,North,Delhi,Consumer,Technology,Accessories,7,4020.72,0.0,28145.06,3614.03,2025-10,2025,12.84
ORD-00944,2025-09-04,Central,Madhya Pradesh,Consumer,Furniture,Chairs,6,10267.15,0.1,55442.6,8846.06,2025-09,2025,15.96
ORD-00945,2025-12-03,West,Maharashtra,Consumer,Office Supplies,Storage,6,5171.13,0.0,31026.76,1958.91,2025-12,2025,6.31
ORD-00946,2025-12-03,East,Odisha,Corporate,Technology,Accessories,2,3228.18,0.0,6456.36,831.96,2025-12,2025,12.89
ORD-00947,2025-06-20,West,Maharashtra,Consumer,Technology,Accessories,6,688.89,0.15,3513.33,342.73,2025-06,2025,9.76
ORD-00948,2025-03-12,North,Delhi,Consumer,Furniture,Tables,2,12603.92,0.0,25207.84,3931.15,2025-03,2025,15.59
ORD-00949,2025-08-10,Central,Chhattisgarh,Corporate,Office Supplies,Storage,5,1519.8,0.2,6079.18,1343.11,2025-08,2025,22.09
ORD-00950,2025-09-24,South,Tamil Nadu,Consumer,Office Supplies,Binders,8,463.15,0.0,3705.22,976.63,2025-09,2025,26.36
ORD-00951,2025-01-30,Central,Madhya Pradesh,Consumer,Technology,Accessories,8,3952.81,0.0,31622.46,9355.07,2025-01,2025,29.58
ORD-00952,2025-09-15,North,Uttar Pradesh,Consumer,Office Supplies,Binders,3,756.67,0.0,2270.02,588.47,2025-09,2025,25.92
ORD-00953,2025-01-12,East,West Bengal,Consumer,Technology,Phones,7,33249.06,0.1,209469.1,61235.28,2025-01,2025,29.23
ORD-00954,2025-03-28,South,Karnataka,Consumer,Office Supplies,Binders,5,605.86,0.1,2726.36,363.97,2025-03,2025,13.35
ORD-00955,2025-01-13,North,Uttar Pradesh,Corporate,Technology,Phones,6,11141.06,0.0,66846.37,12031.59,2025-01,2025,18.0
ORD-00956,2025-10-27,North,Delhi,Consumer,Technology,Laptops,8,68823.06,0.1,495526.04,112474.97,2025-10,2025,22.7
ORD-00957,2025-12-12,North,Punjab,Consumer,Technology,Laptops,5,36997.13,0.05,175736.38,53911.25,2025-12,2025,30.68
ORD-00958,2025-04-13,West,Gujarat,Consumer,Furniture,Chairs,8,6123.96,0.0,48991.65,2317.54,2025-04,2025,4.73
ORD-00959,2025-11-23,South,Telangana,Corporate,Office Supplies,Storage,4,977.47,0.0,3909.87,792.68,2025-11,2025,20.27
ORD-00960,2025-03-04,South,Telangana,Consumer,Technology,Laptops,1,37347.94,0.0,37347.94,11037.05,2025-03,2025,29.55
ORD-00961,2025-01-16,North,Haryana,Consumer,Technology,Laptops,2,91143.55,0.0,182287.1,29591.42,2025-01,2025,16.23
ORD-00962,2025-03-09,West,Maharashtra,Consumer,Furniture,Bookcases,2,7883.51,0.2,12613.62,1302.38,2025-03,2025,10.33
ORD-00963,2025-02-06,South,Telangana,Corporate,Office Supplies,Paper,1,246.24,0.05,233.93,56.54,2025-02,2025,24.17
ORD-00964,2025-02-16,West,Gujarat,Consumer,Furniture,Tables,7,4559.42,0.0,31915.95,5433.8,2025-02,2025,17.03
ORD-00965,2025-10-05,North,Punjab,Corporate,Technology,Laptops,7,47473.15,0.0,332312.07,69197.26,2025-10,2025,20.82
ORD-00966,2025-08-05,West,Gujarat,Consumer,Office Supplies,Paper,8,278.57,0.05,2117.16,318.51,2025-08,2025,15.04
ORD-00967,2025-12-27,West,Gujarat,Corporate,Office Supplies,Storage,3,4207.53,0.0,12622.6,577.86,2025-12,2025,4.58
ORD-00968,2025-02-19,South,Telangana,Home Office,Furniture,Tables,2,5754.15,0.15,9782.05,2594.07,2025-02,2025,26.52
ORD-00969,2025-07-06,West,Gujarat,Consumer,Furniture,Chairs,1,11886.08,0.2,9508.86,1452.26,2025-07,2025,15.27
ORD-00970,2025-09-03,North,Uttar Pradesh,Consumer,Office Supplies,Binders,3,234.73,0.15,598.56,147.04,2025-09,2025,24.57
ORD-00971,2025-02-20,South,Tamil Nadu,Consumer,Furniture,Bookcases,8,7140.84,0.15,48557.69,6571.29,2025-02,2025,13.53
ORD-00972,2025-07-10,West,Maharashtra,Consumer,Furniture,Chairs,7,3041.05,0.0,21287.37,3340.05,2025-07,2025,15.69
ORD-00973,2025-04-06,North,Haryana,Corporate,Furniture,Tables,6,12031.03,0.0,72186.16,9632.31,2025-04,2025,13.34
ORD-00974,2025-03-28,East,West Bengal,Corporate,Furniture,Bookcases,7,12716.6,0.0,89016.18,25347.0,2025-03,2025,28.47
ORD-00975,2025-08-08,South,Karnataka,Consumer,Office Supplies,Paper,4,552.96,0.05,2101.25,487.24,2025-08,2025,23.19
ORD-00976,2025-09-27,Central,Madhya Pradesh,Consumer,Office Supplies,Paper,5,370.59,0.05,1760.32,304.01,2025-09,2025,17.27
ORD-00977,2025-02-04,East,West Bengal,Consumer,Furniture,Chairs,3,3745.03,0.0,11235.09,2510.03,2025-02,2025,22.34
ORD-00978,2025-12-08,North,Punjab,Consumer,Technology,Accessories,3,709.72,0.05,2022.71,539.84,2025-12,2025,26.69
ORD-00979,2025-03-15,Central,Madhya Pradesh,Corporate,Technology,Phones,6,25407.66,0.0,152445.98,48668.14,2025-03,2025,31.92
ORD-00980,2025-12-11,North,Uttar Pradesh,Consumer,Technology,Accessories,7,3796.15,0.0,26573.06,7093.17,2025-12,2025,26.69
ORD-00981,2025-01-25,Central,Madhya Pradesh,Consumer,Office Supplies,Paper,5,174.02,0.2,696.09,149.32,2025-01,2025,21.45
ORD-00982,2025-03-16,South,Tamil Nadu,Corporate,Office Supplies,Storage,4,2623.27,0.0,10493.09,1600.42,2025-03,2025,15.25
ORD-00983,2025-02-04,South,Andhra Pradesh,Consumer,Technology,Accessories,1,699.02,0.05,664.07,197.08,2025-02,2025,29.68
ORD-00984,2025-10-16,South,Tamil Nadu,Consumer,Office Supplies,Paper,6,562.36,0.2,2699.33,429.02,2025-10,2025,15.89
ORD-00985,2025-05-24,East,Odisha,Corporate,Technology,Accessories,4,3063.78,0.15,10416.86,1841.66,2025-05,2025,17.68
ORD-00986,2025-12-16,Central,Chhattisgarh,Consumer,Furniture,Tables,6,14623.33,0.0,87739.99,10589.27,2025-12,2025,12.07
ORD-00987,2025-03-25,East,Odisha,Consumer,Office Supplies,Binders,6,465.47,0.1,2513.53,579.79,2025-03,2025,23.07
ORD-00988,2025-03-09,North,Punjab,Consumer,Technology,Accessories,6,2771.8,0.1,14967.71,3084.52,2025-03,2025,20.61
ORD-00989,2025-03-01,North,Haryana,Consumer,Office Supplies,Binders,8,504.63,0.1,3633.31,730.48,2025-03,2025,20.11
ORD-00990,2025-01-31,Central,Madhya Pradesh,Consumer,Technology,Laptops,4,51166.31,0.0,204665.24,51622.89,2025-01,2025,25.22
ORD-00991,2025-06-19,East,Odisha,Consumer,Technology,Phones,4,27496.78,0.0,109987.11,26614.04,2025-06,2025,24.2
ORD-00992,2025-04-10,East,Bihar,Corporate,Office Supplies,Paper,2,115.6,0.0,231.19,61.47,2025-04,2025,26.59
ORD-00993,2025-02-15,North,Uttar Pradesh,Consumer,Technology,Laptops,2,85598.16,0.0,171196.32,33545.73,2025-02,2025,19.59
ORD-00994,2025-12-13,Central,Chhattisgarh,Consumer,Furniture,Bookcases,8,7388.33,0.0,59106.65,15532.7,2025-12,2025,26.28
ORD-00995,2025-01-20,North,Delhi,Corporate,Technology,Accessories,2,3540.78,0.05,6727.49,1131.5,2025-01,2025,16.82
ORD-00996,2025-07-12,South,Karnataka,Corporate,Technology,Phones,7,24242.76,0.1,152729.37,43850.88,2025-07,2025,28.71
ORD-00997,2025-08-31,West,Rajasthan,Consumer,Furniture,Bookcases,4,9441.78,0.0,37767.11,3215.66,2025-08,2025,8.51
ORD-00998,2025-05-13,East,Odisha,Consumer,Furniture,Chairs,4,9595.06,0.2,30704.18,4598.38,2025-05,2025,14.98
ORD-00999,2025-10-21,Central,Chhattisgarh,Consumer,Office Supplies,Storage,3,2559.38,0.15,6526.43,800.03,2025-10,2025,12.26
ORD-01000,2025-07-02,South,Telangana,Home Office,Furniture,Chairs,3,4212.58,0.1,11373.96,3556.4,2025-07,2025,31.27
ORD-01001,2025-03-21,South,Telangana,Consumer,Furniture,Chairs,2,4705.22,0.0,9410.44,2918.07,2025-03,2025,31.01
ORD-01002,2025-01-31,East,Bihar,Consumer,Furniture,Bookcases,6,6125.57,0.0,36753.42,10209.15,2025-01,2025,27.78
ORD-01003,2025-01-04,North,Haryana,Consumer,Office Supplies,Storage,6,897.61,0.0,5385.65,1659.88,2025-01,2025,30.82
ORD-01004,2025-03-07,West,Rajasthan,Consumer,Furniture,Bookcases,3,9511.12,0.05,27106.69,4677.06,2025-03,2025,17.25
ORD-01005,2025-03-23,Central,Madhya Pradesh,Corporate,Furniture,Bookcases,2,11766.42,0.15,20002.91,4718.07,2025-03,2025,23.59
ORD-01006,2025-07-11,West,Gujarat,Consumer,Technology,Laptops,3,74828.61,0.05,213261.53,47460.22,2025-07,2025,22.25
ORD-01007,2025-02-23,North,Punjab,Corporate,Furniture,Tables,8,10647.34,0.0,85178.71,14184.37,2025-02,2025,16.65
ORD-01008,2025-06-03,East,Bihar,Consumer,Technology,Laptops,1,65332.47,0.1,58799.22,9415.69,2025-06,2025,16.01
ORD-01009,2025-03-20,West,Gujarat,Corporate,Office Supplies,Binders,7,745.13,0.1,4694.34,784.44,2025-03,2025,16.71
ORD-01010,2025-08-20,North,Uttar Pradesh,Consumer,Technology,Accessories,8,2915.42,0.0,23323.36,3755.44,2025-08,2025,16.1
ORD-01011,2025-04-17,West,Gujarat,Consumer,Office Supplies,Storage,6,2169.14,0.05,12364.13,916.69,2025-04,2025,7.41
ORD-01012,2025-03-22,Central,Madhya Pradesh,Consumer,Office Supplies,Binders,2,532.61,0.1,958.71,284.28,2025-03,2025,29.65
ORD-01013,2025-06-05,North,Haryana,Home Office,Office Supplies,Paper,4,351.37,0.0,1405.5,316.92,2025-06,2025,22.55
ORD-01014,2025-09-09,East,Odisha,Consumer,Furniture,Chairs,4,8118.37,0.05,30849.81,7849.75,2025-09,2025,25.45
ORD-01015,2025-05-17,Central,Chhattisgarh,Consumer,Technology,Phones,7,32170.12,0.2,180152.68,41659.52,2025-05,2025,23.12
ORD-01016,2025-01-14,Central,Madhya Pradesh,Consumer,Technology,Accessories,6,1977.05,0.1,10676.06,2712.4,2025-01,2025,25.41
ORD-01017,2025-04-18,South,Karnataka,Corporate,Furniture,Bookcases,8,12276.64,0.0,98213.15,24638.72,2025-04,2025,25.09
ORD-01018,2025-10-09,Central,Chhattisgarh,Corporate,Furniture,Tables,1,17127.66,0.0,17127.66,4392.31,2025-10,2025,25.64
ORD-01019,2025-10-28,North,Haryana,Corporate,Technology,Accessories,4,1598.13,0.1,5753.26,877.78,2025-10,2025,15.26
ORD-01020,2025-04-29,North,Delhi,Home Office,Furniture,Bookcases,3,3961.7,0.0,11885.1,3507.47,2025-04,2025,29.51
ORD-01021,2025-01-27,South,Andhra Pradesh,Home Office,Technology,Laptops,2,42211.49,0.2,67538.39,19291.98,2025-01,2025,28.56
ORD-01022,2025-10-17,South,Karnataka,Home Office,Furniture,Bookcases,6,11557.18,0.2,55474.46,5667.07,2025-10,2025,10.22
ORD-01023,2025-03-11,East,West Bengal,Corporate,Technology,Accessories,7,4108.89,0.0,28762.23,5069.69,2025-03,2025,17.63
ORD-01024,2025-04-08,West,Maharashtra,Consumer,Technology,Accessories,7,2243.95,0.15,13351.52,1032.0,2025-04,2025,7.73
ORD-01025,2025-01-31,West,Gujarat,Home Office,Office Supplies,Storage,3,2619.78,0.1,7073.4,1542.82,2025-01,2025,21.81
ORD-01026,2025-03-11,East,Odisha,Corporate,Office Supplies,Binders,2,291.56,0.15,495.66,108.16,2025-03,2025,21.82
ORD-01027,2025-03-10,West,Rajasthan,Consumer,Office Supplies,Paper,3,368.27,0.05,1049.56,201.25,2025-03,2025,19.17
ORD-01028,2025-08-22,East,Odisha,Consumer,Technology,Phones,4,11152.15,0.05,42378.17,7811.01,2025-08,2025,18.43
ORD-01029,2025-04-03,South,Telangana,Corporate,Office Supplies,Storage,4,3269.25,0.1,11769.28,1517.1,2025-04,2025,12.89
ORD-01030,2025-02-06,East,Bihar,Corporate,Technology,Laptops,8,48879.7,0.1,351933.83,93369.89,2025-02,2025,26.53
ORD-01031,2025-07-31,East,Odisha,Corporate,Technology,Laptops,3,68326.48,0.0,204979.43,65359.73,2025-07,2025,31.89
ORD-01032,2025-10-07,East,Bihar,Consumer,Technology,Accessories,4,1726.38,0.1,6214.95,1641.99,2025-10,2025,26.42
ORD-01033,2025-10-10,Central,Chhattisgarh,Home Office,Furniture,Tables,4,6488.57,0.1,23358.85,4363.5,2025-10,2025,18.68
ORD-01034,2025-10-10,West,Rajasthan,Consumer,Technology,Phones,4,11384.98,0.05,43262.94,10610.02,2025-10,2025,24.52
ORD-01035,2025-01-06,South,Telangana,Consumer,Office Supplies,Storage,2,1724.17,0.0,3448.34,641.7,2025-01,2025,18.61
ORD-01036,2025-05-29,South,Tamil Nadu,Consumer,Furniture,Tables,8,12149.12,0.05,92333.34,20581.14,2025-05,2025,22.29
ORD-01037,2025-10-04,Central,Chhattisgarh,Consumer,Office Supplies,Binders,1,591.21,0.05,561.65,171.1,2025-10,2025,30.46
ORD-01038,2025-11-18,South,Telangana,Home Office,Technology,Accessories,7,3705.87,0.0,25941.11,7139.67,2025-11,2025,27.52
ORD-01039,2025-04-24,West,Gujarat,Consumer,Furniture,Chairs,7,9911.96,0.0,69383.74,9599.93,2025-04,2025,13.84
ORD-01040,2025-06-18,Central,Chhattisgarh,Corporate,Furniture,Bookcases,4,4245.31,0.05,16132.19,4655.56,2025-06,2025,28.86
ORD-01041,2025-10-25,North,Haryana,Consumer,Furniture,Bookcases,7,12625.49,0.0,88378.46,23308.85,2025-10,2025,26.37
ORD-01042,2025-08-10,South,Andhra Pradesh,Consumer,Office Supplies,Paper,4,364.64,0.0,1458.55,416.98,2025-08,2025,28.59
ORD-01043,2025-04-04,South,Andhra Pradesh,Home Office,Office Supplies,Storage,6,5019.54,0.0,30117.23,5933.85,2025-04,2025,19.7
ORD-01044,2025-02-28,West,Maharashtra,Corporate,Technology,Laptops,6,63920.89,0.1,345172.83,33949.49,2025-02,2025,9.84
ORD-01045,2025-12-11,South,Telangana,Corporate,Furniture,Tables,1,12166.93,0.05,11558.58,2452.78,2025-12,2025,21.22
ORD-01046,2025-01-13,North,Punjab,Corporate,Office Supplies,Storage,6,4243.42,0.0,25460.51,4932.93,2025-01,2025,19.37
ORD-01047,2025-04-13,East,Odisha,Consumer,Office Supplies,Binders,5,380.16,0.05,1805.77,498.16,2025-04,2025,27.59
ORD-01048,2025-09-22,West,Gujarat,Consumer,Office Supplies,Storage,6,3335.3,0.05,19011.19,1574.89,2025-09,2025,8.28
ORD-01049,2025-03-30,South,Andhra Pradesh,Consumer,Furniture,Chairs,3,7538.9,0.0,22616.7,7127.83,2025-03,2025,31.52
ORD-01050,2025-08-13,North,Punjab,Corporate,Technology,Phones,5,19760.48,0.05,93862.28,28798.39,2025-08,2025,30.68
ORD-01051,2025-07-28,East,Odisha,Consumer,Furniture,Bookcases,2,3574.76,0.05,6792.05,2087.48,2025-07,2025,30.73
ORD-01052,2025-06-02,North,Delhi,Consumer,Technology,Laptops,1,43358.55,0.0,43358.55,7913.54,2025-06,2025,18.25
ORD-01053,2025-12-02,North,Delhi,Consumer,Technology,Accessories,6,3751.35,0.05,21382.71,6203.15,2025-12,2025,29.01
ORD-01054,2025-02-09,North,Punjab,Consumer,Technology,Accessories,4,3139.59,0.0,12558.37,3038.02,2025-02,2025,24.19
ORD-01055,2025-11-30,West,Rajasthan,Consumer,Office Supplies,Binders,8,532.88,0.05,4049.91,690.59,2025-11,2025,17.05
ORD-01056,2025-10-17,East,Odisha,Home Office,Technology,Accessories,5,4417.8,0.2,17671.19,2634.09,2025-10,2025,14.91
ORD-01057,2025-07-27,West,Gujarat,Consumer,Office Supplies,Binders,4,414.73,0.0,1658.92,232.7,2025-07,2025,14.03
ORD-01058,2025-11-08,West,Maharashtra,Corporate,Office Supplies,Paper,8,546.68,0.05,4154.77,413.16,2025-11,2025,9.94
ORD-01059,2025-05-26,South,Andhra Pradesh,Corporate,Office Supplies,Binders,8,230.63,0.15,1568.31,219.77,2025-05,2025,14.01
ORD-01060,2025-02-13,South,Telangana,Corporate,Furniture,Chairs,2,10562.54,0.1,19012.56,4011.66,2025-02,2025,21.1
ORD-01061,2025-11-15,North,Delhi,Consumer,Furniture,Chairs,1,10389.37,0.2,8311.49,2289.63,2025-11,2025,27.55
ORD-01062,2025-09-19,North,Uttar Pradesh,Corporate,Office Supplies,Paper,2,88.48,0.05,168.11,47.83,2025-09,2025,28.45
ORD-01063,2025-10-21,West,Rajasthan,Consumer,Technology,Phones,2,39913.59,0.0,79827.17,17368.96,2025-10,2025,21.76
ORD-01064,2025-06-15,North,Punjab,Home Office,Office Supplies,Storage,6,888.01,0.1,4795.23,1258.65,2025-06,2025,26.25
ORD-01065,2025-11-17,Central,Chhattisgarh,Home Office,Furniture,Tables,2,14026.22,0.15,23844.57,5496.4,2025-11,2025,23.05
ORD-01066,2025-08-08,South,Tamil Nadu,Home Office,Technology,Phones,6,12205.54,0.1,65909.91,13410.58,2025-08,2025,20.35
ORD-01067,2025-09-16,East,Odisha,Consumer,Furniture,Chairs,7,6968.08,0.0,48776.53,7188.88,2025-09,2025,14.74
ORD-01068,2025-03-01,South,Karnataka,Home Office,Technology,Phones,4,39821.81,0.05,151322.87,39615.02,2025-03,2025,26.18
ORD-01069,2025-07-01,North,Uttar Pradesh,Consumer,Furniture,Chairs,6,11483.73,0.15,58567.04,8836.53,2025-07,2025,15.09
ORD-01070,2025-06-30,North,Delhi,Consumer,Furniture,Chairs,8,10493.78,0.15,71357.71,10111.82,2025-06,2025,14.17
ORD-01071,2025-02-06,East,Bihar,Corporate,Furniture,Chairs,8,9556.76,0.0,76454.07,10884.92,2025-02,2025,14.24
ORD-01072,2025-10-30,South,Telangana,Corporate,Technology,Laptops,6,78432.26,0.2,376474.86,53909.89,2025-10,2025,14.32
ORD-01073,2025-02-15,North,Delhi,Corporate,Furniture,Tables,1,17647.97,0.1,15883.18,4496.24,2025-02,2025,28.31
